"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"99","0","WILL","0","Under Votes","2120","75TH REPRESENTATIVE","","0","11","DEMOCRATIC","1353"
"99","0","WILL","0","Over Votes","2120","75TH REPRESENTATIVE","","0","11","DEMOCRATIC","0"
"47","0","KENDALL","0","Over Votes","2120","75TH REPRESENTATIVE","","0","11","DEMOCRATIC","0"
"47","0","KENDALL","0","Under Votes","2120","75TH REPRESENTATIVE","","0","11","DEMOCRATIC","2270"
"50","0","LaSALLE","0","Under Votes","2120","75TH REPRESENTATIVE","","0","11","DEMOCRATIC","695"
"50","0","LaSALLE","0","Over Votes","2120","75TH REPRESENTATIVE","","0","11","DEMOCRATIC","0"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 6","634","12","REPUBLICAN","55"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 4","670","12","REPUBLICAN","35"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","SEWARD 2","884","12","REPUBLICAN","58"
"47","0","KENDALL","0","Under Votes","2120","75TH REPRESENTATIVE","","0","12","REPUBLICAN","408"
"47","0","KENDALL","0","Over Votes","2120","75TH REPRESENTATIVE","","0","12","REPUBLICAN","0"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","FOX 2","645","12","REPUBLICAN","143"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","NA AU SAY 2","1806","12","REPUBLICAN","84"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LISBON 1","596","12","REPUBLICAN","110"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","BIG GROVE 1","747","12","REPUBLICAN","133"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","KENDALL 4","1053","12","REPUBLICAN","122"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","NA AU SAY 4","1056","12","REPUBLICAN","53"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 8","626","12","REPUBLICAN","62"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","SEWARD 1","1094","12","REPUBLICAN","143"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","NA AU SAY 1","937","12","REPUBLICAN","137"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 7","602","12","REPUBLICAN","69"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 3","631","12","REPUBLICAN","84"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","OSWEGO 26","1073","12","REPUBLICAN","108"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","KENDALL 3","1101","12","REPUBLICAN","107"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","NA AU SAY 3","992","12","REPUBLICAN","41"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","SEWARD 3","1287","12","REPUBLICAN","80"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","OSWEGO 21","1005","12","REPUBLICAN","86"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 1","624","12","REPUBLICAN","60"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","BIG GROVE 2","361","12","REPUBLICAN","76"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 2","568","12","REPUBLICAN","40"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","LITTLE ROCK 5","623","12","REPUBLICAN","55"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","FOX 1","552","12","REPUBLICAN","81"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","NA AU SAY 5","922","12","REPUBLICAN","44"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","OSWEGO 25","1002","12","REPUBLICAN","0"
"47","0","KENDALL","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","OSWEGO 2","1585","12","REPUBLICAN","172"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","MORRIS 01","911","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","MORRIS 01","911","12","Republican","104"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","MORRIS 01","911","12","Republican","7"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","MORRIS 01","911","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","ERIENNA 02","699","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","ERIENNA 02","699","12","Republican","124"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","ERIENNA 02","699","12","Republican","10"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","ERIENNA 02","699","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","SARATOGA 04","1171","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","SARATOGA 04","1171","12","Republican","180"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","SARATOGA 04","1171","12","Republican","14"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","SARATOGA 04","1171","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","FELIX 03","622","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","FELIX 03","622","12","Republican","48"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","FELIX 03","622","12","Republican","2"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","FELIX 03","622","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","AUX SABLE 05","1502","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","AUX SABLE 05","1502","12","Republican","133"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","AUX SABLE 05","1502","12","Republican","22"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","AUX SABLE 05","1502","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","AUX SABLE 04","1686","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","AUX SABLE 04","1686","12","Republican","216"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","AUX SABLE 04","1686","12","Republican","39"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","AUX SABLE 04","1686","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","FELIX 01","845","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","FELIX 01","845","12","Republican","63"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","FELIX 01","845","12","Republican","9"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","FELIX 01","845","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","AUX SABLE 03","889","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","AUX SABLE 03","889","12","Republican","109"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","AUX SABLE 03","889","12","Republican","26"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","AUX SABLE 03","889","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","GOOSE LAKE 02","744","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","GOOSE LAKE 02","744","12","Republican","88"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","GOOSE LAKE 02","744","12","Republican","8"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","GOOSE LAKE 02","744","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","AUX SABLE 02","955","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","AUX SABLE 02","955","12","Republican","92"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","AUX SABLE 02","955","12","Republican","8"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","AUX SABLE 02","955","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","MORRIS 03","891","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","MORRIS 03","891","12","Republican","78"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","MORRIS 03","891","12","Republican","11"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","MORRIS 03","891","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","MORRIS 02","918","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","MORRIS 02","918","12","Republican","105"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","MORRIS 02","918","12","Republican","14"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","MORRIS 02","918","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","AUX SABLE 06","1379","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","AUX SABLE 06","1379","12","Republican","196"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","AUX SABLE 06","1379","12","Republican","29"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","AUX SABLE 06","1379","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","MORRIS 05","894","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","MORRIS 05","894","12","Republican","72"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","MORRIS 05","894","12","Republican","11"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","MORRIS 05","894","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","AUX SABLE 01","1214","12","Republican","0"
"32","0","GRUNDY","2225","DAVID ALLEN WELTER","2120","75TH REPRESENTATIVE","AUX SABLE 01","1214","12","Republican","140"
"32","0","GRUNDY","0","Blank Ballots","2120","75TH REPRESENTATIVE","AUX SABLE 01","1214","12","Republican","13"
"32","0","GRUNDY","0","Over Votes","2120","75TH REPRESENTATIVE","AUX SABLE 01","1214","12","Republican","0"
"32","0","GRUNDY","0","Under Votes","2120","75TH REPRESENTATIVE","GOODFARM 01","265","12","Republican","0"
