"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"92","0","VERMILION","0","Under Votes","2390","102ND REPRESENTATIVE","SIDELL 1","561","11","Democrat","0"
"92","0","VERMILION","0","Over Votes","2390","102ND REPRESENTATIVE","SIDELL 1","561","11","Democrat","0"
"92","0","VERMILION","0","Blank Ballots","2390","102ND REPRESENTATIVE","SIDELL 1","561","11","Democrat","1"
"92","0","VERMILION","0","Under Votes","2390","102ND REPRESENTATIVE","JAMAICA 1","127","11","Democrat","0"
"92","0","VERMILION","0","Over Votes","2390","102ND REPRESENTATIVE","JAMAICA 1","127","11","Democrat","0"
"92","0","VERMILION","0","Blank Ballots","2390","102ND REPRESENTATIVE","JAMAICA 1","127","11","Democrat","0"
"92","0","VERMILION","0","Under Votes","2390","102ND REPRESENTATIVE","VANCE 1","705","11","Democrat","0"
"92","0","VERMILION","0","Over Votes","2390","102ND REPRESENTATIVE","VANCE 1","705","11","Democrat","0"
"92","0","VERMILION","0","Blank Ballots","2390","102ND REPRESENTATIVE","VANCE 1","705","11","Democrat","3"
"21","0","DOUGLAS","2520","BRAD HALBROOK","2390","102ND REPRESENTATIVE","NEWMAN","710","12","REPUBLICAN","169"
"21","0","DOUGLAS","0","Under Votes","2390","102ND REPRESENTATIVE","NEWMAN","710","12","REPUBLICAN","36"
"21","0","DOUGLAS","0","Blank Ballots","2390","102ND REPRESENTATIVE","NEWMAN","710","12","REPUBLICAN","0"
"21","0","DOUGLAS","0","Over Votes","2390","102ND REPRESENTATIVE","NEWMAN","710","12","REPUBLICAN","0"
"21","0","DOUGLAS","2520","BRAD HALBROOK","2390","102ND REPRESENTATIVE","TUSCOLA 2","776","12","REPUBLICAN","236"
"21","0","DOUGLAS","0","Under Votes","2390","102ND REPRESENTATIVE","TUSCOLA 2","776","12","REPUBLICAN","57"
"21","0","DOUGLAS","0","Blank Ballots","2390","102ND REPRESENTATIVE","TUSCOLA 2","776","12","REPUBLICAN","0"
"21","0","DOUGLAS","0","Over Votes","2390","102ND REPRESENTATIVE","TUSCOLA 2","776","12","REPUBLICAN","0"
"21","0","DOUGLAS","2520","BRAD HALBROOK","2390","102ND REPRESENTATIVE","SARGENT","208","12","REPUBLICAN","70"
